[92106429, 0, 6, 12, 14, 236003, 236001, 11112, 1614314278]
['/', '/', '/', '/', '/', 240052, 237562, 11111, 1614314304]
[92106820, 12, 5, 18, 7, 237567, 237565, 11112, 1614314278]
[92106821, 11, 3, 14, 10, 237571, 237569, 11112, 1614314278]
[92106822, 16, 14, 11, 9, 237575, 237573, 11112, 1614314278]
[92106823, 7, 14, 5, 14, 237579, 237577, 11112, 1614314278]
[92106824, 17, 7, 16, 7, 237583, 237581, 11112, 1614314278]
[92106825, 4, 18, 3, 6, 237587, 237585, 11112, 1614314278]
[92106826, 8, 20, 9, 9, 237591, 237589, 11111, 1614314278]
[92106827, 18, 6, 2, 10, 237595, 237593, 11112, 1614314278]
[92106828, 12, 8, 13, 19, 237599, 237597, 11112, 1614314278]
['/', '/', '/', '/', '/', 240007, 237602, 11111, 1614314304]
[92106830, 11, 13, 19, 12, 237607, 237605, 11112, 1614314278]
[92106831, 5, 5, 1, 4, 237611, 237609, 11112, 1614314278]
[92106832, 17, 7, 20, 17, 237615, 237613, 11112, 1614314278]
[92106833, 1, 1, 2, 14, 237619, 237617, 11112, 1614314278]
[92106834, 0, 17, 15, 9, 237623, 237621, 11112, 1614314278]
[92106835, 4, 7, 10, 3, 237627, 237625, 11112, 1614314278]
[92106836, 11, 16, 16, 14, 237631, 237629, 11112, 1614314278]
[92106837, 7, 2, 20, 15, 237635, 237633, 11112, 1614314278]
[92106838, 17, 4, 18, 6, 237639, 237637, 11112, 1614314278]
[92106839, 12, 20, 6, 7, 237643, 237641, 11112, 1614314278]
['/', '/', '/', '/', '/', 240026, 237646, 11111, 1614314304]
[92106841, 8, 3, 3, 6, 237651, 237649, 11112, 1614314278]
['/', '/', '/', '/', '/', 240065, 237654, 11111, 1614314304]
[92106843, 6, 20, 16, 12, 237659, 237657, 11112, 1614314278]
[92106844, 19, 15, 2, 4, 237663, 237661, 11112, 1614314278]
[92106845, 18, 13, 20, 14, 237667, 237665, 11112, 1614314278]
[92106846, 5, 1, 11, 15, 237671, 237669, 11112, 1614314278]
[92106847, 10, 1, 11, 4, 237675, 237673, 11112, 1614314278]
[92106848, 9, 20, 13, 8, 237679, 237677, 11112, 1614314278]
[92106849, 2, 13, 20, 9, 237683, 237681, 11112, 1614314278]
[92106850, 4, 11, 1, 18, 237687, 237685, 11112, 1614314278]
[92106851, 14, 12, 5, 18, 237691, 237689, 11112, 1614314278]
[92106852, 18, 14, 20, 0, 237695, 237693, 11112, 1614314278]
[92106853, 12, 13, 0, 0, 237699, 237697, 11112, 1614314278]
[92106854, 20, 5, 13, 7, 237703, 237701, 11112, 1614314278]
[92106855, 6, 8, 16, 11, 237707, 237705, 11112, 1614314278]
[92106856, 6, 8, 4, 2, 237711, 237709, 11112, 1614314278]
['/', '/', '/', '/', '/', 240067, 237714, 11111, 1614314304]
[92106858, 4, 4, 18, 8, 237719, 237717, 11112, 1614314278]
['/', '/', '/', '/', '/', 240014, 237722, 11111, 1614314304]
[92106860, 10, 5, 19, 11, 237727, 237725, 11112, 1614314278]
[92106861, 6, 16, 0, 5, 237731, 237729, 11112, 1614314278]
['/', '/', '/', '/', '/', 240022, 237734, 11111, 1614314304]
[92106863, 6, 16, 8, 5, 237739, 237737, 11111, 1614314278]
[92106864, 10, 1, 15, 10, 237743, 237741, 11112, 1614314278]
[92106865, 17, 19, 1, 13, 237747, 237745, 11112, 1614314278]
[92106866, 13, 5, 12, 6, 237751, 237749, 11112, 1614314278]
[92106867, 11, 1, 4, 17, 237755, 237753, 11112, 1614314278]
[92106868, 10, 7, 7, 0, 237759, 237757, 11112, 1614314278]
[92106869, 17, 10, 18, 6, 237763, 237761, 11112, 1614314278]
[92106870, 10, 8, 17, 10, 237767, 237765, 11112, 1614314278]
[92106871, 5, 5, 6, 10, 237771, 237769, 11111, 1614314278]
['/', '/', '/', '/', '/', 240018, 237774, 11111, 1614314304]
[92106873, 0, 0, 9, 20, 237779, 237777, 11112, 1614314278]
[92106874, 4, 16, 5, 3, 237783, 237781, 11112, 1614314278]
[92106875, 12, 10, 13, 11, 237787, 237785, 11112, 1614314278]
[92106876, 10, 14, 17, 12, 237791, 237789, 11112, 1614314278]
[92106877, 11, 3, 11, 20, 237795, 237793, 11112, 1614314278]
[92106878, 13, 20, 0, 10, 237799, 237797, 11112, 1614314278]
[92106879, 4, 6, 9, 1, 237803, 237801, 11112, 1614314278]
[92106880, 16, 20, 4, 13, 237807, 237805, 11112, 1614314278]
[92106881, 3, 1, 2, 5, 237811, 237809, 11112, 1614314278]
[92106882, 5, 4, 20, 10, 237815, 237813, 11112, 1614314278]
[92106883, 7, 0, 19, 18, 237819, 237817, 11112, 1614314278]
[92106884, 12, 9, 19, 0, 237823, 237821, 11112, 1614314278]
[92106885, 18, 14, 14, 8, 237827, 237825, 11112, 1614314278]
[92106886, 7, 19, 2, 17, 237831, 237829, 11112, 1614314278]
[92106887, 17, 3, 9, 15, 237835, 237833, 11112, 1614314278]
[92106888, 10, 3, 18, 11, 237839, 237837, 11112, 1614314278]
[92106889, 12, 4, 20, 20, 237843, 237841, 11112, 1614314278]
[92106890, 14, 5, 14, 20, 237847, 237845, 11112, 1614314278]
[92106891, 5, 17, 8, 12, 237851, 237849, 11112, 1614314278]
[92106892, 1, 13, 20, 19, 237855, 237853, 11112, 1614314278]
[92106893, 2, 15, 14, 19, 237859, 237857, 11112, 1614314278]
[92106894, 8, 14, 12, 2, 237863, 237861, 11112, 1614314278]
[92106895, 16, 18, 20, 2, 237867, 237865, 11112, 1614314278]
[92106896, 11, 13, 13, 17, 237871, 237869, 11112, 1614314278]
[92106897, 0, 13, 0, 10, 237875, 237873, 11112, 1614314278]
[92106898, 8, 17, 19, 8, 237879, 237877, 11111, 1614314278]
[92106899, 15, 0, 10, 9, 237883, 237881, 11112, 1614314278]
['/', '/', '/', '/', '/', 240068, 237886, 11111, 1614314304]
[92106901, 2, 1, 5, 3, 237891, 237889, 11112, 1614314278]
[92106902, 19, 0, 2, 12, 237895, 237893, 11112, 1614314278]
[92106903, 2, 15, 18, 18, 237899, 237897, 11112, 1614314278]
[92106904, 16, 2, 16, 5, 237903, 237901, 11111, 1614314278]
[92106905, 9, 4, 11, 12, 237907, 237905, 11112, 1614314278]
[92106906, 10, 10, 2, 13, 237911, 237909, 11112, 1614314278]
[92106907, 3, 9, 4, 2, 237915, 237913, 11112, 1614314278]
[92106908, 3, 2, 20, 20, 237919, 237917, 11112, 1614314278]
[92106909, 6, 9, 17, 11, 237923, 237921, 11112, 1614314278]
['/', '/', '/', '/', '/', 240051, 237926, 11111, 1614314304]
[92106911, 13, 11, 18, 2, 237931, 237929, 11112, 1614314278]
['/', '/', '/', '/', '/', 240056, 237934, 11111, 1614314304]
[92106913, 13, 20, 9, 9, 237939, 237937, 11112, 1614314278]
[92106914, 18, 15, 20, 13, 237943, 237941, 11112, 1614314278]
[92106915, 3, 7, 15, 0, 237947, 237945, 11112, 1614314278]
[92106916, 0, 15, 1, 12, 237951, 237949, 11112, 1614314278]
[92106917, 16, 10, 10, 18, 237955, 237953, 11112, 1614314278]
[92106918, 16, 3, 15, 17, 237959, 237957, 11112, 1614314278]
[92106919, 18, 9, 0, 10, 237963, 237961, 11112, 1614314278]
['/', '/', '/', '/', '/', 240093, 237966, 11111, 1614314304]
[92106921, 5, 6, 6, 4, 237971, 237969, 11112, 1614314278]
[92106922, 5, 2, 10, 18, 237975, 237973, 11112, 1614314278]
[92106923, 2, 11, 14, 0, 237979, 237977, 11112, 1614314278]
[92106924, 10, 7, 10, 16, 237983, 237981, 11112, 1614314278]
[92106925, 5, 4, 14, 11, 237987, 237985, 11112, 1614314278]
[92106926, 14, 14, 7, 18, 237991, 237989, 11112, 1614314278]
[92106927, 19, 7, 2, 7, 237995, 237993, 11112, 1614314278]
[92106928, 7, 11, 20, 9, 237999, 237997, 11112, 1614314278]
[92106929, 11, 15, 9, 2, 238003, 238001, 11112, 1614314278]
[92106930, 0, 9, 3, 17, 238007, 238005, 11112, 1614314278]
[92106931, 8, 0, 11, 12, 238011, 238009, 11112, 1614314278]
[92106932, 1, 20, 19, 9, 238015, 238013, 11112, 1614314278]
[92106933, 18, 12, 4, 7, 238019, 238017, 11112, 1614314278]
[92106934, 11, 14, 15, 6, 238023, 238021, 11112, 1614314278]
[92106935, 4, 14, 20, 0, 238027, 238025, 11112, 1614314278]
[92106936, 9, 8, 19, 2, 238031, 238029, 11112, 1614314278]
[92106937, 19, 9, 16, 2, 238035, 238033, 11112, 1614314278]
[92106938, 6, 18, 9, 19, 238039, 238037, 11112, 1614314278]
[92106939, 2, 8, 18, 18, 238043, 238041, 11111, 1614314278]
[92106940, 14, 13, 18, 20, 238047, 238045, 11112, 1614314278]
['/', '/', '/', '/', '/', 240006, 238050, 11111, 1614314304]
[92106942, 17, 2, 18, 9, 238055, 238053, 11112, 1614314278]
[92106943, 19, 16, 12, 4, 238059, 238057, 11111, 1614314278]
['/', '/', '/', '/', '/', 240074, 238062, 11111, 1614314304]
[92106945, 0, 11, 5, 7, 238067, 238065, 11112, 1614314278]
[92106946, 1, 10, 19, 13, 238071, 238069, 11112, 1614314278]
[92106947, 12, 9, 7, 2, 238075, 238073, 11112, 1614314278]
[92106948, 11, 4, 4, 17, 238079, 238077, 11112, 1614314278]
[92106949, 20, 10, 19, 0, 238083, 238081, 11112, 1614314278]
[92106950, 13, 5, 12, 14, 238087, 238085, 11112, 1614314278]
[92106951, 10, 13, 15, 4, 238091, 238089, 11112, 1614314278]
[92106952, 5, 13, 10, 1, 238095, 238093, 11112, 1614314278]
[92106953, 1, 9, 13, 11, 238099, 238097, 11112, 1614314278]
[92106954, 20, 3, 12, 1, 238103, 238101, 11112, 1614314278]
[92106955, 17, 7, 7, 13, 238107, 238105, 11112, 1614314278]
[92106956, 17, 15, 12, 18, 238111, 238109, 11112, 1614314278]
[92106957, 18, 11, 1, 6, 238115, 238113, 11112, 1614314278]
['/', '/', '/', '/', '/', 240059, 238118, 11111, 1614314304]
[92106959, 4, 6, 11, 7, 238123, 238121, 11112, 1614314278]
[92106960, 10, 14, 16, 2, 238127, 238125, 11112, 1614314278]
[92106961, 20, 7, 12, 17, 238131, 238129, 11112, 1614314278]
[92106962, 18, 16, 5, 10, 238135, 238133, 11112, 1614314278]
[92106963, 14, 4, 0, 1, 238139, 238137, 11112, 1614314278]
[92106964, 9, 1, 20, 8, 238143, 238141, 11112, 1614314278]
[92106965, 6, 3, 16, 18, 238147, 238145, 11112, 1614314278]
[92106966, 17, 11, 14, 8, 238151, 238149, 11112, 1614314278]
[92106967, 7, 2, 18, 12, 238155, 238153, 11112, 1614314278]
[92106968, 2, 10, 17, 9, 238159, 238157, 11112, 1614314278]
[92106969, 7, 15, 1, 1, 238163, 238161, 11112, 1614314278]
[92106970, 0, 19, 17, 9, 238167, 238165, 11112, 1614314278]
[92106971, 5, 10, 14, 13, 238171, 238169, 11112, 1614314278]
[92106972, 9, 3, 6, 5, 238175, 238173, 11112, 1614314278]
[92106973, 1, 7, 4, 4, 238179, 238177, 11112, 1614314278]
[92106974, 17, 9, 17, 3, 238183, 238181, 11112, 1614314278]
[92106975, 19, 1, 6, 12, 238187, 238185, 11112, 1614314278]
[92106976, 1, 19, 19, 2, 238191, 238189, 11112, 1614314278]
[92106977, 16, 15, 7, 15, 238195, 238193, 11112, 1614314278]
[92106978, 10, 18, 18, 7, 238199, 238197, 11112, 1614314278]
[92106979, 18, 18, 11, 11, 238203, 238201, 11112, 1614314278]
[92106980, 18, 20, 14, 0, 238207, 238205, 11111, 1614314278]
['/', '/', '/', '/', '/', 240088, 238210, 11111, 1614314304]
[92106982, 1, 12, 6, 18, 238215, 238213, 11112, 1614314278]
[92106983, 3, 20, 15, 14, 238219, 238217, 11112, 1614314278]
[92106984, 16, 17, 14, 5, 238223, 238221, 11112, 1614314278]
[92106985, 17, 4, 16, 14, 238227, 238225, 11112, 1614314278]
[92106986, 3, 18, 10, 17, 238231, 238229, 11112, 1614314278]
[92106987, 14, 3, 16, 5, 238235, 238233, 11112, 1614314278]
[92106988, 20, 3, 18, 6, 238239, 238237, 11112, 1614314278]
[92106989, 2, 18, 1, 18, 238243, 238241, 11112, 1614314278]
[92106990, 0, 10, 20, 1, 238247, 238245, 11112, 1614314278]
[92106991, 10, 12, 2, 6, 238251, 238249, 11112, 1614314278]
[92106992, 8, 13, 15, 9, 238255, 238253, 11112, 1614314278]
[92106993, 8, 1, 0, 14, 238259, 238257, 11112, 1614314278]
[92106994, 18, 11, 20, 19, 238263, 238261, 11112, 1614314278]
[92106995, 4, 18, 16, 3, 238267, 238265, 11112, 1614314278]
[92106996, 15, 12, 14, 10, 238271, 238269, 11112, 1614314278]
[92106997, 5, 10, 10, 10, 238275, 238273, 11112, 1614314278]
[92106998, 1, 1, 7, 17, 238279, 238277, 11112, 1614314278]
[92106999, 3, 20, 9, 19, 238283, 238281, 11112, 1614314278]
[92107000, 19, 8, 14, 12, 238287, 238285, 11112, 1614314278]
[92107001, 3, 12, 13, 15, 238291, 238289, 11112, 1614314278]
['/', '/', '/', '/', '/', 240043, 238294, 11111, 1614314304]
['/', '/', '/', '/', '/', 240016, 238298, 11111, 1614314304]
[92107004, 17, 0, 20, 5, 238303, 238301, 11112, 1614314278]
[92107005, 7, 15, 12, 4, 238307, 238305, 11112, 1614314278]
[92107006, 0, 9, 10, 19, 238311, 238309, 11112, 1614314278]
[92107007, 1, 3, 9, 3, 238315, 238313, 11112, 1614314278]
[92107008, 9, 13, 7, 18, 238319, 238317, 11112, 1614314278]
[92107009, 12, 0, 20, 4, 238323, 238321, 11111, 1614314278]
[92107010, 20, 3, 8, 12, 238327, 238325, 11112, 1614314278]
['/', '/', '/', '/', '/', 240027, 238330, 11111, 1614314304]
[92107012, 18, 19, 20, 14, 238335, 238333, 11112, 1614314278]
[92107013, 7, 15, 17, 16, 238339, 238337, 11112, 1614314278]
[92107014, 4, 14, 0, 2, 238343, 238341, 11112, 1614314278]
[92107015, 14, 13, 2, 11, 238347, 238345, 11112, 1614314278]
[92107016, 12, 18, 9, 13, 238351, 238349, 11112, 1614314278]
['/', '/', '/', '/', '/', 240058, 238354, 11111, 1614314304]
['/', '/', '/', '/', '/', 240031, 238358, 11111, 1614314304]
[92107019, 15, 15, 20, 17, 238363, 238361, 11112, 1614314278]
[92107020, 16, 8, 5, 13, 238367, 238365, 11112, 1614314278]
[92107021, 18, 15, 10, 20, 238371, 238369, 11112, 1614314278]
[92107022, 13, 16, 4, 15, 238375, 238373, 11112, 1614314278]
[92107023, 2, 19, 15, 10, 238379, 238377, 11112, 1614314278]
['/', '/', '/', '/', '/', 240003, 238382, 11111, 1614314304]
[92107025, 14, 8, 12, 15, 238387, 238385, 11112, 1614314278]
[92107026, 16, 12, 16, 16, 238391, 238389, 11112, 1614314278]
[92107027, 17, 19, 17, 9, 238395, 238393, 11112, 1614314278]
[92107028, 3, 8, 5, 2, 238399, 238397, 11112, 1614314278]
[92107029, 8, 19, 17, 1, 238403, 238401, 11112, 1614314278]
[92107030, 1, 15, 3, 18, 238407, 238405, 11111, 1614314278]
['/', '/', '/', '/', '/', 240066, 238410, 11111, 1614314304]
[92107032, 19, 13, 8, 17, 238415, 238413, 11112, 1614314278]
[92107033, 20, 7, 20, 4, 238419, 238417, 11112, 1614314278]
[92107034, 6, 10, 2, 19, 238423, 238421, 11112, 1614314278]
[92107035, 18, 4, 5, 1, 238427, 238425, 11112, 1614314278]
[92107036, 20, 6, 14, 4, 238431, 238429, 11112, 1614314278]
['/', '/', '/', '/', '/', 240002, 238434, 11111, 1614314304]
[92107038, 8, 18, 7, 6, 238439, 238437, 11112, 1614314278]
[92107039, 4, 14, 16, 20, 238443, 238441, 11112, 1614314278]
['/', '/', '/', '/', '/', 240011, 238446, 11111, 1614314304]
[92107041, 5, 15, 9, 2, 238451, 238449, 11112, 1614314278]
[92107042, 17, 10, 4, 13, 238455, 238453, 11112, 1614314278]
[92107043, 0, 4, 12, 4, 238459, 238457, 11112, 1614314278]
[92107044, 7, 20, 11, 5, 238463, 238461, 11111, 1614314278]
[92107045, 11, 1, 19, 15, 238467, 238465, 11112, 1614314278]
[92107046, 6, 15, 10, 6, 238471, 238469, 11112, 1614314278]
['/', '/', '/', '/', '/', 240079, 238474, 11111, 1614314304]
[92107048, 14, 18, 0, 9, 238479, 238477, 11112, 1614314278]
[92107049, 1, 8, 14, 9, 238483, 238481, 11111, 1614314278]
[92107050, 11, 2, 7, 15, 238487, 238485, 11112, 1614314278]
[92107051, 19, 7, 9, 8, 238491, 238489, 11112, 1614314278]
[92107052, 9, 15, 15, 5, 238495, 238493, 11112, 1614314278]
['/', '/', '/', '/', '/', 240055, 238498, 11111, 1614314304]
[92107054, 7, 1, 20, 16, 238503, 238501, 11112, 1614314278]
[92107055, 18, 2, 1, 6, 238507, 238505, 11112, 1614314278]
[92107056, 1, 11, 12, 6, 238511, 238509, 11112, 1614314278]
[92107057, 18, 4, 7, 16, 238515, 238513, 11112, 1614314278]
[92107058, 8, 13, 11, 14, 238519, 238517, 11112, 1614314278]
[92107059, 5, 10, 5, 13, 238523, 238521, 11112, 1614314278]
['/', '/', '/', '/', '/', 240028, 238526, 11111, 1614314304]
[92107061, 1, 5, 2, 15, 238531, 238529, 11112, 1614314278]
[92107062, 12, 8, 7, 17, 238535, 238533, 11112, 1614314278]
[92107063, 14, 4, 8, 12, 238539, 238537, 11112, 1614314278]
[92107064, 5, 4, 11, 7, 238543, 238541, 11112, 1614314278]
[92107065, 15, 0, 0, 1, 238547, 238545, 11112, 1614314278]
['/', '/', '/', '/', '/', 240063, 238550, 11111, 1614314304]
[92107067, 6, 12, 15, 16, 238555, 238553, 11112, 1614314278]
[92107068, 9, 2, 20, 3, 238559, 238557, 11112, 1614314278]
[92107069, 15, 16, 7, 9, 238563, 238561, 11112, 1614314278]
[92107070, 1, 9, 12, 8, 238567, 238565, 11112, 1614314278]
[92107071, 12, 18, 11, 10, 238571, 238569, 11112, 1614314278]
[92107072, 6, 19, 9, 9, 238575, 238573, 11112, 1614314278]
[92107073, 17, 2, 20, 14, 238579, 238577, 11112, 1614314278]
[92107074, 2, 11, 18, 7, 238583, 238581, 11112, 1614314278]
[92107075, 11, 13, 1, 0, 238587, 238585, 11112, 1614314278]
[92107076, 13, 12, 8, 3, 238591, 238589, 11112, 1614314278]
[92107077, 8, 5, 3, 16, 238595, 238593, 11112, 1614314278]
[92107078, 2, 19, 12, 15, 238599, 238597, 11112, 1614314278]
[92107079, 14, 9, 2, 19, 238603, 238601, 11112, 1614314278]
[92107080, 0, 10, 7, 0, 238607, 238605, 11112, 1614314278]
[92107081, 15, 18, 3, 3, 238611, 238609, 11112, 1614314278]
[92107082, 10, 9, 16, 15, 238615, 238613, 11112, 1614314278]
['/', '/', '/', '/', '/', 240050, 238618, 11111, 1614314304]
[92107084, 19, 19, 19, 5, 238623, 238621, 11112, 1614314278]
['/', '/', '/', '/', '/', 240041, 238626, 11111, 1614314304]
[92107086, 15, 12, 5, 0, 238631, 238629, 11112, 1614314278]
[92107087, 20, 13, 0, 2, 238635, 238633, 11112, 1614314278]
[92107088, 17, 2, 7, 0, 238639, 238637, 11112, 1614314278]
[92107089, 10, 3, 15, 4, 238643, 238641, 11112, 1614314278]
[92107090, 17, 3, 18, 17, 238647, 238645, 11112, 1614314278]
[92107091, 4, 20, 18, 17, 238651, 238649, 11112, 1614314278]
[92107092, 0, 3, 2, 6, 238655, 238653, 11112, 1614314278]
[92107093, 5, 10, 9, 13, 238659, 238657, 11112, 1614314278]
[92107094, 17, 5, 0, 8, 238663, 238661, 11112, 1614314278]
[92107095, 19, 19, 1, 15, 238667, 238665, 11112, 1614314278]
[92107096, 1, 14, 1, 2, 238671, 238669, 11112, 1614314278]
[92107097, 14, 3, 8, 17, 238675, 238673, 11112, 1614314278]
[92107098, 0, 14, 18, 15, 238679, 238677, 11112, 1614314278]
[92107099, 6, 7, 19, 1, 238683, 238681, 11112, 1614314278]
[92107100, 3, 5, 10, 1, 238687, 238685, 11112, 1614314278]
[92107101, 10, 10, 6, 11, 238691, 238689, 11112, 1614314278]
[92107102, 10, 12, 19, 10, 238695, 238693, 11112, 1614314278]
[92107103, 5, 9, 14, 0, 238699, 238697, 11112, 1614314278]
[92107104, 17, 14, 13, 17, 238703, 238701, 11112, 1614314278]
[92107105, 6, 2, 18, 11, 238707, 238705, 11112, 1614314278]
['/', '/', '/', '/', '/', 240032, 238710, 11111, 1614314304]
[92107107, 4, 11, 12, 2, 238715, 238713, 11112, 1614314278]
[92107108, 6, 1, 14, 12, 238719, 238717, 11111, 1614314278]
[92107109, 12, 17, 6, 14, 238723, 238721, 11112, 1614314278]
[92107110, 20, 6, 19, 9, 238727, 238725, 11111, 1614314278]
[92107111, 8, 11, 6, 20, 238731, 238729, 11111, 1614314278]
[92107112, 9, 4, 20, 19, 238735, 238733, 11112, 1614314278]
[92107113, 19, 13, 5, 3, 238739, 238737, 11112, 1614314278]
[92107114, 6, 18, 10, 2, 238743, 238741, 11112, 1614314278]
[92107115, 16, 2, 0, 8, 238747, 238745, 11112, 1614314278]
[92107116, 3, 10, 8, 19, 238751, 238749, 11112, 1614314278]
[92107117, 15, 1, 9, 7, 238755, 238753, 11112, 1614314278]
[92107118, 6, 4, 19, 9, 238759, 238757, 11112, 1614314278]
[92107119, 2, 9, 7, 13, 238763, 238761, 11112, 1614314278]
[92107120, 2, 16, 20, 2, 238767, 238765, 11112, 1614314278]
[92107121, 12, 7, 2, 8, 238771, 238769, 11112, 1614314278]
['/', '/', '/', '/', '/', 240049, 238774, 11111, 1614314304]
[92107123, 14, 9, 6, 0, 238779, 238777, 11112, 1614314278]
[92107124, 8, 18, 13, 12, 238783, 238781, 11112, 1614314278]
[92107125, 8, 16, 17, 19, 238787, 238785, 11112, 1614314278]
[92107126, 10, 20, 15, 13, 238791, 238789, 11111, 1614314278]
[92107127, 12, 9, 4, 17, 238795, 238793, 11112, 1614314278]
[92107128, 11, 20, 4, 5, 238799, 238797, 11112, 1614314278]
[92107129, 9, 20, 10, 3, 238803, 238801, 11112, 1614314278]
[92107130, 18, 14, 9, 2, 238807, 238805, 11112, 1614314278]
[92107131, 12, 18, 10, 13, 238811, 238809, 11112, 1614314278]
[92107132, 13, 13, 2, 14, 238815, 238813, 11111, 1614314278]
[92107133, 18, 7, 5, 5, 238819, 238817, 11112, 1614314278]
[92107134, 18, 7, 11, 12, 238823, 238821, 11112, 1614314278]
[92107135, 2, 9, 0, 19, 238827, 238825, 11112, 1614314278]
[92107136, 13, 8, 15, 0, 238831, 238829, 11112, 1614314278]
[92107137, 5, 18, 18, 11, 238835, 238833, 11112, 1614314278]
[92107138, 4, 12, 7, 8, 238839, 238837, 11112, 1614314278]
['/', '/', '/', '/', '/', 240012, 238842, 11111, 1614314304]
[92107140, 18, 6, 13, 1, 238847, 238845, 11112, 1614314278]
[92107141, 10, 4, 4, 20, 238851, 238849, 11112, 1614314278]
[92107142, 12, 6, 13, 18, 238855, 238853, 11112, 1614314278]
[92107143, 1, 4, 2, 2, 238859, 238857, 11112, 1614314278]
[92107144, 17, 0, 5, 0, 238863, 238861, 11112, 1614314278]
['/', '/', '/', '/', '/', 240097, 238866, 11111, 1614314304]
[92107146, 11, 14, 15, 4, 238871, 238869, 11112, 1614314278]
['/', '/', '/', '/', '/', 240081, 238874, 11111, 1614314304]
[92107148, 4, 7, 13, 4, 238879, 238877, 11112, 1614314278]
[92107149, 7, 11, 18, 4, 238883, 238881, 11112, 1614314278]
[92107150, 5, 3, 11, 8, 238887, 238885, 11112, 1614314278]
[92107151, 4, 7, 9, 3, 238891, 238889, 11112, 1614314278]
[92107152, 2, 17, 0, 15, 238895, 238893, 11112, 1614314278]
[92107153, 2, 18, 20, 7, 238899, 238897, 11112, 1614314278]
[92107154, 11, 9, 2, 12, 238903, 238901, 11112, 1614314278]
[92107155, 20, 0, 1, 3, 238907, 238905, 11112, 1614314278]
[92107156, 4, 0, 20, 4, 238911, 238909, 11112, 1614314278]
[92107157, 15, 9, 17, 11, 238915, 238913, 11112, 1614314278]
[92107158, 13, 19, 17, 16, 238919, 238917, 11112, 1614314278]
[92107159, 20, 18, 9, 8, 238923, 238921, 11112, 1614314278]
[92107160, 17, 0, 12, 3, 238927, 238925, 11112, 1614314278]
[92107161, 19, 10, 7, 7, 238931, 238929, 11112, 1614314278]
[92107162, 17, 11, 12, 1, 238935, 238933, 11112, 1614314278]
[92107163, 1, 10, 16, 0, 238939, 238937, 11112, 1614314278]
[92107164, 13, 3, 15, 19, 238943, 238941, 11112, 1614314278]
[92107165, 7, 13, 20, 4, 238947, 238945, 11112, 1614314278]
[92107166, 12, 11, 0, 13, 238951, 238949, 11112, 1614314278]
[92107167, 9, 9, 18, 16, 238955, 238953, 11112, 1614314278]
[92107168, 12, 13, 19, 1, 238959, 238957, 11112, 1614314278]
[92107169, 0, 18, 16, 2, 238963, 238961, 11112, 1614314278]
[92107170, 9, 12, 7, 5, 238967, 238965, 11112, 1614314278]
[92107171, 14, 3, 6, 5, 238971, 238969, 11112, 1614314278]
[92107172, 0, 8, 12, 11, 238975, 238973, 11112, 1614314278]
['/', '/', '/', '/', '/', 240039, 238978, 11111, 1614314304]
[92107174, 7, 6, 8, 6, 238983, 238981, 11112, 1614314278]
[92107175, 10, 13, 11, 0, 238987, 238985, 11112, 1614314278]
[92107176, 18, 9, 16, 13, 238991, 238989, 11112, 1614314278]
[92107177, 2, 3, 4, 3, 238995, 238993, 11112, 1614314278]
[92107178, 9, 12, 20, 0, 238999, 238997, 11112, 1614314278]
[92107179, 15, 18, 5, 7, 239003, 239001, 11112, 1614314278]
[92107180, 19, 17, 13, 5, 239007, 239005, 11112, 1614314278]
[92107181, 16, 5, 9, 6, 239011, 239009, 11112, 1614314278]
['/', '/', '/', '/', '/', 240099, 239014, 11111, 1614314304]
[92107183, 20, 19, 8, 9, 239019, 239017, 11111, 1614314278]
[92107184, 0, 6, 19, 13, 239023, 239021, 11112, 1614314278]
[92107185, 6, 20, 20, 15, 239027, 239025, 11112, 1614314278]
[92107186, 5, 12, 18, 3, 239031, 239029, 11111, 1614314278]
[92107187, 10, 5, 20, 7, 239035, 239033, 11112, 1614314278]
[92107188, 16, 16, 10, 0, 239039, 239037, 11112, 1614314278]
[92107189, 15, 9, 1, 19, 239043, 239041, 11112, 1614314278]
[92107190, 0, 7, 0, 18, 239047, 239045, 11112, 1614314278]
[92107191, 10, 14, 9, 4, 239051, 239049, 11111, 1614314278]
['/', '/', '/', '/', '/', 240090, 239054, 11111, 1614314304]
[92107193, 16, 11, 20, 13, 239059, 239057, 11112, 1614314278]
[92107194, 13, 0, 2, 3, 239063, 239061, 11112, 1614314278]
[92107195, 12, 9, 7, 15, 239067, 239065, 11112, 1614314278]
[92107196, 1, 4, 0, 12, 239071, 239069, 11112, 1614314278]
[92107197, 4, 16, 17, 4, 239075, 239073, 11112, 1614314278]
['/', '/', '/', '/', '/', 240076, 239078, 11111, 1614314304]
[92107199, 4, 15, 6, 1, 239083, 239081, 11112, 1614314278]
[92107200, 6, 2, 13, 13, 239087, 239085, 11112, 1614314278]
[92107201, 1, 10, 9, 1, 239091, 239089, 11112, 1614314278]
[92107202, 10, 15, 8, 4, 239095, 239093, 11112, 1614314278]
[92107203, 20, 2, 11, 19, 239099, 239097, 11112, 1614314278]
['/', '/', '/', '/', '/', 240035, 239102, 11111, 1614314304]
[92107205, 13, 2, 15, 18, 239107, 239105, 11112, 1614314278]
[92107206, 7, 0, 1, 0, 239111, 239109, 11112, 1614314278]
[92107207, 13, 11, 4, 6, 239115, 239113, 11112, 1614314278]
[92107208, 16, 14, 1, 6, 239119, 239117, 11112, 1614314278]
